Date,Open,High,Low,Close,Adj Close,Volume
10/15/2003,102.5999985,107,102.1999969,106.3799973,52.03403091,1288980
10/16/2003,107.7799988,111.7399979,105.5999985,110.6500015,54.12263489,2674410
10/17/2003,112,113,109.6100006,110.1399994,53.87318802,2078775
10/20/2003,108.1999969,110,106,106.9800034,52.32751846,1179025
10/21/2003,107.5999985,107.5999985,104.1999969,105.5999985,51.65250778,775305
10/22/2003,107.4000015,107.9400024,101.0199966,102.1999969,49.98945618,780920
10/23/2003,106.0199966,106.0199966,98.61000061,103.5699997,50.65956879,1173460
10/24/2003,98.20999908,106.6600037,98.20999908,105.5899963,51.6476326,931895
10/27/2003,104,107.9800034,103.3000031,107.2200012,52.44491577,1646905
10/28/2003,105.5999985,109.1999969,105.5999985,108.6999969,53.16882706,1228720
10/29/2003,108.0999985,108.9499969,106.9100037,107.6399994,52.65034485,1578205
10/30/2003,105.5999985,107.5999985,102.4700012,105.5199966,51.61337662,1568745
10/31/2003,107,107.5999985,102,104,50.86990738,3511000
11/3/2003,106,106,104.4000015,105.0999985,51.40794373,2470710
11/4/2003,105.4199982,107.5999985,104,105.0999985,51.40794373,1590890
11/5/2003,104.2200012,106.7900009,104.1200027,106.3600006,52.02425385,1092755
11/6/2003,106.9800034,106.9800034,102.2200012,103.9899979,50.86501312,1667565
11/7/2003,104.4000015,105,102.5999985,104.0599976,50.8992424,637600
11/10/2003,103.0100021,105.9899979,103.0100021,104.4700012,51.09978867,348590
11/11/2003,105.7900009,105.7900009,102,102.5400009,50.15576172,494990
11/12/2003,103.8000031,108,103.4400024,106.8399963,52.25903702,986265
11/13/2003,108.1999969,108.1999969,104.2799988,105.3700027,51.54000092,333260
11/14/2003,104.8000031,106.4000015,103.6699982,104.5699997,51.1486969,486770
11/17/2003,104.7300034,106.8000031,104.3300018,105.7900009,51.74545288,460260
11/18/2003,102.2300034,107,102.2300034,106.1800003,51.93620682,782895
11/19/2003,105,105,101.0100021,102.7099991,50.23890686,1301710
11/20/2003,103.1999969,105.9000015,102.1500015,105.2399979,51.4764328,492185
11/21/2003,104.5299988,105.9899979,103,104.3899994,51.0606575,1288295
11/24/2003,105,105.8000031,102.5999985,103.8499985,50.79653549,698690
11/25/2003,104,105.7300034,103.4400024,103.9700012,50.85522079,819375
11/27/2003,104,111.5999985,104,108.5199966,53.08078766,1708015
11/28/2003,108.5999985,111.25,107.4000015,110.8300018,54.21069336,931940
12/1/2003,110.0100021,115.3499985,110.0100021,114.7799988,56.1427536,2099520
12/2/2003,114.4000015,114.9899979,110.0999985,111.4199982,54.49927902,1278745
12/3/2003,111.8000031,114.5599976,110,112.3199997,54.9394989,1898630
12/4/2003,95.38999939,116,95.38999939,115.4599991,56.47537613,1477805
12/5/2003,114,116,113.0699997,115.4899979,56.49005508,1073405
12/8/2003,115,116.4000015,113.5999985,115.8899994,56.68570328,346080
12/9/2003,116.75,117,113.6100006,116.3899994,56.93027878,1026495
12/10/2003,118,119.9800034,113.2699966,116.7900009,57.12592316,899285
